trajectory,time,wealth,wealth_real,liquidity,alloc_actions,alloc_obligations,alloc_cash,alloc_or,alloc_crypto,alloc_scpi,solver
190,18,189.11467080411708,132.41040970704017,113.46880248247027,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
190,19,194.55870950521316,133.55108278557674,116.73522570312791,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
190,20,200.5952500880502,134.99485286689932,100.2976250440251,0.0,0.35,0.15,0.2,0.0,0.3,DP
190,21,188.77054816575426,124.54624259867296,0.0,0.0,0.0,0.0,0.4,0.0,0.6,DP
190,22,179.83039743679757,116.32132093078955,161.84735769311783,0.07999999999999999,0.63,0.27,0.0,0.019999999999999997,0.0,DP
190,23,179.8511737470808,114.05368613657437,0.0,0.15999999999999998,0.0,0.0,0.32000000000000006,0.039999999999999994,0.48,DP
190,24,164.74248749002217,102.42394444904306,0.0,0.15999999999999998,0.0,0.0,0.32000000000000006,0.039999999999999994,0.48,DP
190,25,173.98031623569352,106.04637360992753,0.0,0.48,0.0,0.0,0.16000000000000003,0.12,0.24,DP
190,26,171.44879189708988,102.45424644711267,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
190,27,190.4777572592744,111.59368819542456,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
190,28,219.10331847819464,125.84737058865812,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
190,29,314.7273099384575,177.22682149966002,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
190,30,365.25610415010345,201.6472621234868,0.0,,,,,,,DP
191,0,200.0,200.0,120.00000000000001,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
191,1,196.61368190474187,192.75851167131555,117.96820914284514,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
191,2,206.14903166342825,198.14401351732818,123.68941899805696,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
