trajectory,time,wealth,wealth_real,liquidity,alloc_actions,alloc_obligations,alloc_cash,alloc_or,alloc_crypto,alloc_scpi,solver
39,12,197.0230701125677,155.3513462159058,0.0,0.15999999999999998,0.0,0.0,0.32000000000000006,0.039999999999999994,0.48,DP
39,13,129.95569587919428,100.45997973402926,103.96455670335541,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
39,14,131.89339112958518,99.95870704536723,105.51471290366814,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
39,15,137.54404877931248,102.19725426528854,110.03523902344998,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
39,16,132.65048344742416,96.62868935444546,106.12038675793933,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
39,17,139.50461366315028,99.62897236935625,111.60369093052022,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
39,18,144.1853626859475,100.95273341738466,115.34829014875798,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
39,19,129.20648307997433,88.69130434782468,103.36518646397946,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
39,20,145.2083858191508,97.72108098318306,14.52083858191508,0.15999999999999998,0.06999999999999999,0.03,0.28,0.039999999999999994,0.42000000000000004,DP
39,21,131.83751071830426,86.9832013154363,0.0,0.15999999999999998,0.0,0.0,0.32000000000000006,0.039999999999999994,0.48,DP
39,22,101.2052352664203,65.46349682310405,0.0,0.23999999999999996,0.0,0.0,0.28,0.05999999999999999,0.42000000000000004,DP
39,23,90.75392085941846,57.55213596726182,72.60313668753476,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
39,24,93.16608585063963,57.923357520497795,74.5328686805117,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
39,25,92.8407150316482,56.5892818537084,74.27257202531855,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
39,26,85.61098852569417,51.159353296914574,68.48879082055532,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
39,27,82.995710404979,48.624036537158574,66.39656832398319,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
39,28,81.54002524305066,46.83451554199978,0.0,0.8,0.0,0.0,0.0,0.2,0.0,DP
39,29,104.498038404103,58.84413145757829,0.0,0.7200000000000001,0.0,0.0,0.04000000000000001,0.18000000000000002,0.06,DP
39,30,133.29293750569082,73.58715050351053,0.0,,,,,,,DP
40,0,200.0,200.0,120.00000000000001,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
40,1,203.0746635020367,199.09280735493795,142.15226445142568,0.07999999999999995,0.49,0.21000000000000002,0.08000000000000002,0.019999999999999987,0.12,DP
40,2,194.1494594392519,186.61039930723942,135.90462160747632,0.07999999999999995,0.49,0.21000000000000002,0.08000000000000002,0.019999999999999987,0.12,DP
40,3,190.94806460417422,179.9346260150453,133.66364522292196,0.07999999999999995,0.49,0.21000000000000002,0.08000000000000002,0.019999999999999987,0.12,DP
40,4,223.7874561926008,206.7450178056432,179.02996495408064,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
40,5,212.40377295583977,192.38064129022234,84.9615091823359,0.07999999999999999,0.27999999999999997,0.12,0.2,0.019999999999999997,0.3,DP
40,6,185.0597668662103,164.32777697124322,148.04781349296823,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
40,7,174.60052218330878,152.0002617779839,122.22036552831614,0.07999999999999995,0.49,0.21000000000000002,0.08000000000000002,0.019999999999999987,0.12,DP
40,8,158.77027299726086,135.5088992343875,79.38513649863043,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
40,9,151.59763566596214,126.85011993733853,90.9585813995773,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
40,10,145.18884292157546,119.10542045155537,87.1133057529453,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
40,11,118.65195138809568,95.42737901773907,0.0,0.23999999999999996,0.0,0.0,0.28,0.05999999999999999,0.42000000000000004,DP
40,12,116.93004242463974,92.19854047230197,0.0,0.5599999999999999,0.0,0.0,0.12000000000000002,0.13999999999999999,0.18000000000000002,DP
40,13,56.7349571386637,43.8579671772099,0.0,0.31999999999999995,0.0,0.0,0.24000000000000005,0.07999999999999999,0.36000000000000004,DP
40,14,76.2156527901897,57.761939732377535,22.86469583705691,0.15999999999999998,0.21000000000000002,0.09000000000000001,0.2,0.039999999999999994,0.3,DP
40,15,76.4479233340439,56.80193311422763,22.934377000213175,0.15999999999999998,0.21000000000000002,0.09000000000000001,0.2,0.039999999999999994,0.3,DP
40,16,86.94364412805989,63.333733594145386,69.55491530244791,0.07999999999999996,0.5599999999999999,0.24,0.04000000000000001,0.01999999999999999,0.06,DP
40,17,75.26645995711627,53.752487910638614,45.15987597426977,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
40,18,74.90569478084322,52.445924439120915,44.94341686850594,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
40,19,78.33783078776138,53.773496706393864,47.00269847265683,0.0799999999999999,0.42000000000000004,0.18000000000000002,0.12000000000000002,0.019999999999999976,0.18000000000000002,DP
40,20,71.73341499368607,48.27453191669443,0.0,0.4,0.0,0.0,0.2,0.1,0.3,DP
40,21,69.96015598788846,46.158019058447984,0.0,0.4,0.0,0.0,0.2,0.1,0.3,DP
40,22,60.01202175768899,38.81811830524963,0.0,0.7200000000000001,0.0,0.0,0.04000000000000001,0.18000000000000002,0.06,DP
40,23,56.43345549984562,35.78760976135248,45.146764399876496,-4.4408920985006264e-17,0.5599999999999999,0.24,0.08000000000000002,-1.1102230246251566e-17,0.12,DP
